feature_1,feature_2,feature_3,feature_4,feature_5
-1.0,0.5717866,-1.0,1.0,1.0
0.876979,0.7553519,-1.0,1.0,1.0
0.1431432,0.2991167,-0.78482556,-1.0,0.0
-1.0,1.0,1.0,-1.0,1.0
1.0,0.5759615,1.0,1.0,0.0
-1.0,0.8262359,1.0,1.0,0.0
-1.0,-0.8321419,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-0.036723256,-1.0,1.0,0.0
1.0,1.0,-1.0,0.67392296,0.0
1.0,0.5446538,-1.0,0.36719117,0.0
1.0,-0.6166969,-1.0,0.13276577,0.0
1.0,1.0,-1.0,-1.0,1.0
0.37781757,-1.0,1.0,0.8281383,1.0
1.0,-1.0,-1.0,1.0,0.0
0.28541613,-0.08549562,-1.0,-0.6163242,0.0
1.0,1.0,-0.55977654,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
-0.18470718,0.7179169,0.29964036,0.062316567,1.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,-0.18162115,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-0.2751233,-1.0,1.0,1.0
1.0,0.3464908,-1.0,0.2608348,1.0
-0.20550978,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
-0.11343227,-0.36754295,-1.0,-0.29731148,1.0
-1.0,1.0,1.0,0.5637952,0.0
0.2958445,0.7542047,-0.54701996,0.24366486,0.0
1.0,-0.39435056,1.0,-0.97329766,0.0
0.472594,1.0,-1.0,1.0,0.0
0.060999006,-0.0696551,0.95148945,-1.0,0.0
-1.0,0.81942034,-1.0,1.0,0.0
1.0,0.4946864,-1.0,-1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
-0.00526464,1.0,-1.0,1.0,1.0
1.0,-1.0,1.0,-0.84228337,1.0
1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-0.18041465,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-0.35873598,0.40330824,0.69996625,-0.037573576,0.0
1.0,1.0,-1.0,-0.4948405,1.0
-1.0,-0.48862946,-0.58487725,1.0,0.0
-1.0,-1.0,-1.0,0.22494557,0.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,-1.0,-0.7678803,1.0,0.0
1.0,-0.99285936,1.0,1.0,1.0
-1.0,1.0,-1.0,-0.256132,0.0
1.0,1.0,-0.13478255,0.12149453,0.0
1.0,-1.0,0.26358473,-1.0,0.0
-0.6626931,0.74635077,-0.43238175,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
0.50704676,1.0,0.7497558,0.75729346,0.0
1.0,-0.38378572,-1.0,-0.03960538,0.0
1.0,1.0,0.08001298,0.8789859,1.0
0.012941003,-0.36345366,-1.0,0.9303788,1.0
-1.0,-1.0,1.0,1.0,1.0
0.5800008,0.123125225,-0.5456946,-0.1379026,0.0
1.0,0.60109127,0.072830856,1.0,1.0
1.0,0.609196,-1.0,1.0,1.0
0.51824933,1.0,-1.0,0.07778585,1.0
-1.0,-0.57526034,-1.0,0.51455295,1.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,0.5851632,-1.0,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-0.850652,1.0,1.0,-1.0,0.0
-1.0,1.0,-1.0,-0.5029756,0.0
0.00815247,-0.8892194,0.83207345,-0.32759902,1.0
1.0,0.12187889,1.0,1.0,1.0
-0.5379302,-0.5442492,-1.0,-1.0,0.0
0.3590885,-0.59571385,-0.77631074,-0.43072286,1.0
1.0,-1.0,1.0,-0.63211155,1.0
1.0,-1.0,-1.0,0.89486825,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,0.07286137,-0.18346193,1.0,1.0
1.0,-0.3301003,1.0,-1.0,0.0
1.0,1.0,0.05050409,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-1.0,-0.9547078,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-0.6805802,-0.25993642,-0.99983513,1.0
1.0,-0.8525928,-1.0,1.0,0.0
1.0,-1.0,1.0,-0.36878633,0.0
1.0,0.3205081,0.09243739,0.002743125,0.0
-1.0,-1.0,1.0,-0.44015002,0.0
0.11650394,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,0.9472147,0.0
1.0,-1.0,0.8296249,1.0,0.0
-0.41138422,1.0,-1.0,1.0,0.0
-0.88505286,0.07467529,-1.0,0.14957762,0.0
-1.0,0.5440542,1.0,-1.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0
-1.0,0.70093787,1.0,1.0,0.0
-0.37016845,-1.0,1.0,-1.0,0.0
0.3750115,0.091046885,-0.8044721,-0.8373099,1.0
1.0,1.0,0.5032162,0.85595757,0.0
-1.0,1.0,-1.0,-1.0,1.0
0.6346402,0.66425717,-1.0,-0.49489006,1.0
0.90116125,1.0,-1.0,1.0,0.0
-1.0,-1.0,-0.29350883,1.0,0.0
1.0,-0.76787436,0.55717033,1.0,1.0
-0.05756426,-1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-0.8643508,0.3374387,1.0
1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-0.014492005,-0.17454107,0.19241062,0.0
-0.51775515,0.8203732,0.40834537,1.0,1.0
0.51805085,0.4425959,0.68004113,0.7378402,1.0
-1.0,0.20658278,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
0.6990641,-0.117905125,-0.13130626,-0.1448669,1.0
1.0,-1.0,1.0,1.0,1.0
1.0,1.0,-1.0,-0.4510573,0.0
1.0,-1.0,-0.31201035,1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
0.41178104,1.0,-1.0,0.032199323,0.0
-1.0,0.96853995,0.91470635,1.0,1.0
-1.0,-1.0,-0.15308836,-1.0,0.0
-1.0,0.93605995,1.0,-1.0,0.0
1.0,1.0,-0.3315373,-0.42364252,0.0
1.0,-1.0,1.0,-1.0,0.0
0.17978662,-0.05592815,0.41787294,0.30823416,0.0
1.0,-1.0,0.8929763,-0.0022929907,1.0
1.0,1.0,-1.0,0.17712665,0.0
0.9038512,-0.5960014,0.15142737,0.21677646,1.0
1.0,-1.0,-1.0,0.6426245,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,1.0
0.38392988,1.0,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
-0.92233205,0.96816814,-0.23211055,1.0,0.0
-0.48023617,1.0,0.64604545,-1.0,1.0
-0.028464183,-1.0,-0.48990184,1.0,1.0
-1.0,-1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-0.5959722,0.30688098,0.07578167,-1.0,1.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,0.5379182,0.0
0.43540862,1.0,-1.0,0.35001302,0.0
0.0468477,-0.7541525,-1.0,1.0,1.0
1.0,-1.0,-0.372342,0.006619215,0.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,0.9631235,0.5464604,0.0
-1.0,0.7180883,1.0,-0.32917106,0.0
0.4446835,1.0,-1.0,0.71001756,0.0
0.19858539,1.0,-1.0,0.7462498,0.0
0.28238755,0.402638,-1.0,1.0,0.0
0.10614067,1.0,-0.88775706,1.0,1.0
-0.4934345,1.0,0.62300056,1.0,1.0
-0.26296166,0.9657953,-0.040139616,0.20108029,0.0
1.0,1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
-1.0,1.0,1.0,-1.0,1.0
1.0,0.19110042,-1.0,1.0,1.0
1.0,-1.0,1.0,1.0,0.0
-1.0,-0.27909023,1.0,-0.9796188,1.0
1.0,-0.644086,1.0,1.0,0.0
-0.9983183,1.0,-1.0,0.8640108,0.0
1.0,-1.0,1.0,1.0,0.0
0.03006497,-0.6971655,0.22384211,1.0,1.0
-0.39000988,-0.24545234,-0.36087176,0.6623194,0.0
1.0,-0.9727035,1.0,1.0,0.0
-1.0,0.8717331,-0.24665678,-0.37033844,0.0
-1.0,-1.0,1.0,1.0,1.0
-0.41838664,1.0,-1.0,-1.0,0.0
-1.0,-1.0,1.0,-1.0,1.0
0.79542166,-1.0,-0.70226,1.0,0.0
1.0,0.87780595,-1.0,1.0,0.0
1.0,-1.0,1.0,1.0,1.0
-1.0,0.6603367,1.0,1.0,0.0
0.43069154,1.0,-1.0,-0.19336534,0.0
-1.0,-1.0,1.0,-0.011046171,0.0
-1.0,-1.0,-0.62113893,1.0,0.0
1.0,-0.8868328,-1.0,0.54598945,0.0
-0.68737656,-1.0,1.0,-0.30558443,1.0
-1.0,-0.9330591,-0.7176733,1.0,0.0
1.0,1.0,0.8695617,0.31293833,1.0
0.058177784,-0.7714863,0.7342349,1.0,0.0
1.0,0.3532095,-1.0,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,1.0
-1.0,0.12463379,-1.0,0.55300546,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,0.6496705,1.0,1.0,0.0
-0.39506143,1.0,-0.6750371,1.0,0.0
1.0,0.12978487,1.0,1.0,1.0
-0.32056904,-1.0,-0.28822607,0.66526306,1.0
-1.0,-0.6175643,1.0,-0.11690515,0.0
1.0,-1.0,-1.0,0.70332456,0.0
-0.16580439,0.014141768,-1.0,0.3817239,1.0
0.16700095,-1.0,1.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-0.5483718,1.0,1.0,1.0
1.0,1.0,1.0,0.26583683,0.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,-1.0,-1.0,1.0,0.0
0.23606326,1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,-1.0,0.0
1.0,0.78417814,-0.27211773,0.22033875,0.0
1.0,1.0,1.0,1.0,1.0
-0.26055756,1.0,0.27238798,-0.10654476,1.0
0.59652936,1.0,1.0,-1.0,0.0
1.0,-1.0,0.37461963,1.0,1.0
-1.0,0.8958803,-1.0,-0.031153113,0.0
-1.0,-0.6629397,-1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,0.0
0.9940461,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,-1.0,0.0
-1.0,-1.0,0.2920608,0.76765573,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,0.41749954,-1.0,0.124346316,0.0
-1.0,1.0,1.0,1.0,0.0
0.19718096,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-0.26774687,1.0,0.0
1.0,0.6010478,0.8834687,0.25817597,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,-1.0,0.19970572,0.0
1.0,1.0,-1.0,-0.03781271,0.0
1.0,-0.44091183,-0.05479291,-1.0,0.0
-0.29529387,-1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,0.85803103,1.0
1.0,-0.5542505,-1.0,-0.008093983,0.0
1.0,1.0,1.0,1.0,0.0
0.4040323,-0.605085,0.3903737,0.3644799,1.0
0.00949347,-0.79870915,-0.6354565,0.8176496,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-0.39932737,0.35096228,1.0
1.0,-0.31074262,-0.9792605,1.0,1.0
1.0,-0.93523514,-1.0,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,0.96617556,0.0
0.14599383,-1.0,-1.0,1.0,0.0
1.0,0.8596598,-0.6643682,1.0,0.0
-1.0,-0.38420334,-1.0,1.0,0.0
-0.6799081,0.730912,0.8481957,-0.040267635,1.0
0.4113233,-1.0,0.5490352,1.0,0.0
-0.7230338,0.2231518,-1.0,-0.2033248,1.0
-1.0,-0.41725838,-0.29277787,-1.0,0.0
-1.0,0.22961949,1.0,1.0,1.0
1.0,-0.326363,1.0,0.36158562,1.0
0.16763832,1.0,-1.0,0.7744111,0.0
0.8363147,-1.0,-1.0,-0.44225323,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,-0.19002625,1.0,1.0,0.0
-1.0,0.48591188,-1.0,-0.10933077,0.0
-1.0,0.96792257,-0.35051766,-0.12238622,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,0.11280434,-0.57481736,0.0
1.0,1.0,0.5887201,1.0,0.0
1.0,1.0,-1.0,0.24181838,0.0
1.0,-0.981905,-1.0,1.0,1.0
-1.0,-1.0,-1.0,-0.040186405,0.0
1.0,0.018225133,-0.6395856,0.24616057,1.0
1.0,1.0,-0.6968756,1.0,0.0
-1.0,1.0,1.0,1.0,1.0
1.0,-1.0,1.0,-0.1360128,1.0
1.0,1.0,-0.49664736,0.9561548,0.0
-1.0,-1.0,-1.0,-1.0,1.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,0.24105525,0.0
-1.0,-1.0,1.0,-1.0,0.0
0.7591429,-1.0,-0.43581694,-1.0,0.0
-0.6983658,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,0.8164982,0.0
0.15786737,-1.0,-0.041308105,0.9577577,1.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,0.6384371,-1.0,-1.0,1.0
-1.0,-0.70383817,1.0,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,1.0,0.53577244,1.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,0.6765158,0.7636874,0.0
1.0,1.0,-1.0,0.28987312,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
1.0,0.70002604,0.3878267,0.07900511,1.0
-1.0,1.0,-1.0,-0.23801589,0.0
-1.0,1.0,-1.0,1.0,1.0
0.19573504,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,-0.55242324,1.0,0.3162811,0.0
1.0,0.12845594,1.0,0.14287388,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,0.0129778385,-0.5978912,1.0
-1.0,1.0,-0.25089043,-1.0,0.0
-1.0,1.0,-0.019617677,-0.97518075,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0
-1.0,0.079111174,-0.75790006,-0.29526657,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,0.5699514,1.0,1.0,1.0
0.22504324,1.0,-0.63440305,1.0,0.0
1.0,1.0,1.0,0.7914299,0.0
1.0,1.0,-0.041511476,1.0,0.0
0.7257143,-0.64033884,1.0,-0.4550023,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
-1.0,1.0,-0.48268166,-1.0,1.0
-1.0,1.0,1.0,0.8414972,1.0
-1.0,-1.0,0.5474193,1.0,0.0
-0.9291495,-1.0,0.9623084,1.0,0.0
1.0,-0.35698378,-0.23385088,0.44890714,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,-0.6349401,0.31970677,1.0,0.0
-0.06250684,1.0,-1.0,-0.99307704,0.0
-1.0,1.0,1.0,0.8596756,0.0
1.0,1.0,-1.0,1.0,0.0
0.7793589,0.090716384,-1.0,0.97207,1.0
1.0,-1.0,1.0,1.0,0.0
0.046456575,-0.5050107,0.23315677,1.0,0.0
-0.27276772,-1.0,-0.3826631,0.6789777,0.0
-1.0,1.0,-1.0,-0.85626733,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,-1.0,0.0
0.44597375,1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,1.0,1.0
-0.74094486,1.0,-1.0,-1.0,0.0
-1.0,0.17160016,-1.0,1.0,0.0
1.0,1.0,0.06530514,1.0,0.0
0.9759699,1.0,1.0,1.0,1.0
-0.7714401,0.63813496,-1.0,1.0,0.0
1.0,-1.0,1.0,-0.8039963,0.0
-0.9376973,-1.0,1.0,-0.56918883,1.0
1.0,-0.4606194,1.0,1.0,0.0
1.0,-1.0,1.0,-0.6138735,1.0
0.87939477,0.7601113,0.6652441,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,0.30688766,-0.7074061,0.63119495,0.0
-1.0,-1.0,0.054861017,-0.8410342,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-0.4498609,1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,1.0,-1.0,0.0
1.0,-0.8698398,-1.0,1.0,0.0
0.3032816,1.0,1.0,-1.0,1.0
0.28497744,1.0,0.6519271,-1.0,0.0
0.17590983,-1.0,1.0,1.0,0.0
0.6599044,1.0,-1.0,-1.0,0.0
0.716116,0.5431082,-0.7278713,-1.0,0.0
0.76955116,1.0,0.3559504,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-0.54359543,0.8691369,0.0
-1.0,-0.053640217,1.0,0.124806106,0.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.82289326,0.0
1.0,-1.0,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0
1.0,0.8572187,-1.0,-0.8893708,1.0
1.0,1.0,-1.0,1.0,1.0
1.0,1.0,-1.0,1.0,1.0
1.0,-0.30291477,1.0,0.7458884,0.0
-1.0,1.0,0.46631524,1.0,0.0
1.0,-0.31832424,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,0.3821627,0.0
1.0,1.0,1.0,0.4765727,1.0
-1.0,-1.0,1.0,1.0,0.0
-1.0,-0.81798273,1.0,1.0,0.0
-0.20698668,-1.0,-0.32562482,-1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,-0.520271,0.37863845,0.0
1.0,-1.0,-0.53291035,-1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,-1.0,0.0
0.98738545,-1.0,-0.3603806,0.15401311,0.0
0.1361567,-1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
0.3021003,1.0,0.17972934,-1.0,0.0
-0.16270414,-1.0,-1.0,1.0,0.0
1.0,1.0,-0.60282665,-0.71053773,1.0
1.0,1.0,1.0,1.0,0.0
-1.0,0.7099969,1.0,1.0,0.0
0.04653056,1.0,1.0,0.03768587,1.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,0.59348994,0.0
-1.0,-1.0,-1.0,-0.2843384,0.0
-1.0,1.0,1.0,-1.0,0.0
0.94498235,0.6957059,0.10368422,1.0,0.0
1.0,1.0,0.69140124,-0.11808409,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,0.75449884,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,-0.30692095,-1.0,-0.25403416,0.0
-1.0,0.21017712,-0.2345797,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,-0.062887974,0.71439874,-1.0,0.0
1.0,1.0,1.0,-1.0,1.0
1.0,-1.0,0.34372193,-1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,0.7879698,-1.0,0.8736386,1.0
-0.5795861,-1.0,0.24678698,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,0.27786344,1.0,0.6893145,0.0
-1.0,-1.0,-1.0,-0.38227844,0.0
1.0,1.0,-0.7489227,0.7638489,1.0
1.0,-1.0,1.0,0.03718269,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,0.43834934,-0.86746305,0.19149417,0.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.69260067,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
0.14537579,0.14541394,1.0,0.25242132,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,0.526561,-1.0,0.0
1.0,-1.0,0.84348273,0.997746,0.0
-1.0,-1.0,1.0,-0.64849544,0.0
-1.0,1.0,0.3450056,1.0,0.0
-1.0,1.0,0.14309067,1.0,0.0
-1.0,-0.3159903,-0.23444241,1.0,0.0
-1.0,0.9784764,-0.094950914,1.0,0.0
-1.0,0.38879284,-1.0,-1.0,0.0
1.0,0.4810298,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-0.273394,1.0,0.0
-1.0,-0.9344455,0.8429244,1.0,0.0
1.0,-0.002444625,-1.0,0.8550254,1.0
0.4992664,-1.0,-1.0,1.0,0.0
-1.0,-1.0,1.0,0.00067806244,1.0
1.0,0.96444774,1.0,-0.2993385,1.0
-1.0,1.0,1.0,-1.0,0.0
1.0,-0.38974482,1.0,1.0,0.0
-1.0,1.0,-1.0,0.16779876,0.0
1.0,1.0,1.0,1.0,1.0
1.0,0.4832767,-1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,-0.85857964,0.0
-1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,1.0,0.49140447,0.0
-1.0,1.0,-1.0,0.8253884,1.0
1.0,-1.0,1.0,1.0,0.0
1.0,1.0,0.5520284,1.0,0.0
-0.60726076,-0.8506807,0.27881694,-1.0,1.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,0.011718154,0.0
1.0,-1.0,1.0,1.0,0.0
-1.0,1.0,-0.32102227,1.0,0.0
1.0,0.25538248,0.5130469,0.7427821,0.0
-1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-0.89261734,1.0,0.0
1.0,-0.74836445,1.0,0.9262811,0.0
-0.7556383,-1.0,1.0,-0.059057415,1.0
-1.0,-0.31425574,-0.1999076,-1.0,0.0
1.0,1.0,-0.21742271,-0.21257448,0.0
-1.0,1.0,-1.0,-0.5810925,0.0
1.0,1.0,1.0,0.39479935,1.0
-0.22797748,0.44601804,-0.76307917,-1.0,0.0
1.0,-1.0,1.0,1.0,1.0
1.0,-0.4787041,-0.04635267,1.0,0.0
1.0,1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
0.52790403,0.008050829,-1.0,1.0,1.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,0.87611735,1.0,1.0,1.0
1.0,0.3311812,-1.0,0.826701,1.0
-0.15480113,-0.19455063,0.4381549,0.030375898,0.0
1.0,1.0,0.3355332,1.0,0.0
1.0,0.43926376,-1.0,-0.27038348,1.0
-1.0,-0.5950879,1.0,1.0,0.0
1.0,-0.072449744,-1.0,1.0,1.0
-0.27603945,-1.0,-0.63909143,-0.06881446,0.0
1.0,1.0,1.0,0.22330165,0.0
1.0,-1.0,1.0,1.0,1.0
1.0,0.037305385,-0.51202196,1.0,0.0
0.4720543,-0.10763992,1.0,1.0,0.0
-0.33832765,1.0,-0.12553403,1.0,0.0
-0.02674228,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,-1.0,0.0
1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,0.84220624,0.0
1.0,0.94716406,-1.0,0.8999382,0.0
1.0,-1.0,-1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,1.0,-1.0,1.0,0.0
-1.0,1.0,0.2466406,0.18629193,0.0
-1.0,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
1.0,0.9242254,1.0,-1.0,0.0
1.0,1.0,1.0,1.0,0.0
1.0,-0.3116853,0.070552155,1.0,0.0
-1.0,1.0,-1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0
0.26648965,0.37880248,-0.27443025,-1.0,1.0
1.0,-1.0,1.0,1.0,0.0
0.14007747,0.32718635,-1.0,1.0,0.0
1.0,1.0,-1.0,-1.0,0.0
-1.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.0,1.0,1.0
0.65907013,-0.25551966,-0.8915166,0.39779997,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0
0.20339252,1.0,0.40365103,1.0,0.0
-0.46873432,-0.37338322,-0.069679946,-0.052005887,0.0
-1.0,-0.27159625,-0.7271786,-1.0,0.0
-1.0,1.0,1.0,1.0,1.0
-0.32240567,-0.1631097,-1.0,-1.0,0.0
-1.0,1.0,-1.0,1.0,1.0
1.0,-0.2647273,-1.0,-0.8342807,0.0
-1.0,-0.90401673,-0.7406298,1.0,0.0
0.39535186,1.0,1.0,1.0,0.0
1.0,-1.0,-1.0,1.0,0.0
-1.0,-0.9298329,-1.0,0.43899244,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
1.0,1.0,0.12155032,1.0,0.0
0.91337,1.0,-1.0,-0.95299363,0.0
1.0,0.6798684,1.0,1.0,1.0
1.0,1.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,0.0
1.0,0.7790427,1.0,1.0,0.0
-0.7508763,-0.07031542,1.0,1.0,0.0
-1.0,1.0,-1.0,0.605316,0.0
1.0,-0.3965292,-1.0,1.0,1.0
-0.993045,1.0,1.0,1.0,0.0
-1.0,1.0,-1.0,-0.6771748,0.0
1.0,0.39711452,-1.0,1.0,0.0
-1.0,1.0,-0.19249213,1.0,0.0
-1.0,-1.0,1.0,1.0,0.0
1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,-0.07680291,1.0,0.0
1.0,-1.0,-1.0,0.7767698,0.0
-1.0,1.0,-0.56765103,1.0,0.0
-1.0,1.0,-0.5228692,1.0,0.0
0.3465541,-0.6431463,-1.0,1.0,1.0
1.0,-0.31537545,-1.0,-0.36339557,0.0
-0.9682869,1.0,1.0,-1.0,0.0
-0.6638891,-0.12126911,-0.46743152,1.0,0.0
1.0,-0.2650686,-1.0,1.0,1.0
-1.0,1.0,-1.0,-0.83019865,0.0
-0.24103013,-1.0,-0.012447856,-0.6799698,0.0
1.0,-1.0,-0.8569742,1.0,0.0
-1.0,-1.0,-0.7937379,-1.0,0.0
1.0,1.0,1.0,-1.0,1.0
-1.0,0.83442235,1.0,1.0,0.0
1.0,0.0067124963,-1.0,-1.0,0.0
1.0,1.0,-1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0
-0.0030589104,0.8797893,-0.047311038,1.0,0.0
-1.0,1.0,-1.0,-0.20757365,0.0
1.0,0.37610653,-0.47289425,1.0,1.0
-0.846907,-1.0,-1.0,0.08659923,0.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.6738125,0.0
0.4190572,-1.0,0.20545243,-0.7770685,1.0
1.0,1.0,1.0,1.0,0.0
-0.66942173,-1.0,-1.0,1.0,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,-0.9898834,1.0,1.0,1.0
0.73703086,1.0,-1.0,-0.9673362,0.0
1.0,1.0,-1.0,1.0,0.0
-1.0,0.76488286,-1.0,1.0,1.0
